skill,num,meansal,cumul,id
Stock-Keeping Unit,18,61500,95.41545623689521,specialized
Tire Mounting,18,83369.06666666667,95.42017986527162,specialized
Wiring Installation,18,37338,95.42490349364803,specialized
Wonderware,18,NaN,95.42962712202444,specialized
Airframe and Powerplant,17,NaN,95.43408832660216,specialized
Alarm Industry Knowledge,17,46685.166666666664,95.43854953117989,specialized
Apple Macintosh,17,55700,95.44301073575761,specialized
Audiograms,17,22880,95.44747194033532,specialized
Basic Programming,17,39025.454545454544,95.45193314491304,specialized
Billing,17,37651.42857142857,95.45639434949076,specialized
Brand Experience,17,62370.5,95.46085555406849,specialized
Bridge Standards,17,48195.666666666664,95.46531675864621,specialized
Catia V5,17,NaN,95.46977796322393,specialized
Chemical Analysis,17,83200,95.47423916780166,specialized
Command-line interface,17,46984,95.47870037237936,specialized
Commercial Design,17,NaN,95.48316157695709,specialized
Compressed Air System,17,56707.6,95.48762278153481,specialized
Computer-Aided Design (CAD) Software,17,36426.666666666664,95.49208398611253,specialized
Consumer Behavior,17,68571.42857142857,95.49654519069026,specialized
Crane Operation,17,46485.45,95.50100639526798,specialized
Cybersecurity Assessment,17,NaN,95.5054675998457,specialized
Deposit Collection,17,25760,95.50992880442341,specialized
Device Repair,17,20000,95.51439000900113,specialized
Diagnostic Imaging,17,56499.4,95.51885121357886,specialized
Disciplinary Procedures,17,34527.78333333333,95.52331241815658,specialized
Electrical Utility Industry Knowledge,17,25000,95.5277736227343,specialized
Federal Emergency Management Agency,17,56193.1875,95.53223482731202,specialized
Google Drive,17,37387.692307692305,95.53669603188975,specialized
Heat Treatment,17,64491.04,95.54115723646746,specialized
HR Policies,17,47118,95.54561844104518,specialized
Human Development,17,47509,95.5500796456229,specialized
Hydraulic Test Equipment,17,30947.69230769231,95.55454085020062,specialized
Illustration,17,56082,95.55900205477835,specialized
In-Process Inventory,17,25440,95.56346325935607,specialized
Job Costing,17,57666.666666666664,95.56792446393378,specialized
Lead Follow-up,17,60333.333333333336,95.5723856685115,specialized
Logistics Planning,17,37930,95.57684687308922,specialized
Machinery Lubrication,17,24936,95.58130807766695,specialized
Malware Analysis,17,122600,95.58576928224467,specialized
Manufacturing Engineering,17,96704.8,95.59023048682239,specialized
Market Planning,17,58750,95.59469169140012,specialized
Marketing Communications,17,60666.666666666664,95.59915289597782,specialized
Medical Equipment Instruction,17,43891.555555555555,95.60361410055555,specialized
Meeting Planning/Facilitation,17,47560.025,95.60807530513327,specialized
Metalworking Tools,17,46870.72,95.61253650971099,specialized
Municipal Waste Water Treatment Systems,17,30577.546666666665,95.61699771428871,specialized
Nessus,17,54000,95.62145891886644,specialized
New Business Development,17,57500,95.62592012344416,specialized
Nuclear Industry Knowledge,17,NaN,95.63038132802187,specialized
Oil Testing and Analysis,17,59864.171428571426,95.63484253259959,specialized
Oncology,17,32319.466666666667,95.63930373717731,specialized
Payment Collection,17,31504,95.64376494175504,specialized
Phlebotomy,17,37000,95.64822614633276,specialized
Policy Analysis,17,79659.91428571429,95.65268735091048,specialized
React Javascript,17,107500,95.6571485554882,specialized
Sales Calls,17,143040,95.66160976006591,specialized
Selenium webdriver,17,104000,95.66607096464364,specialized
Settlement Negotiation,17,85326.2,95.67053216922136,specialized
Simple Mail Transfer Protocol (SMTP),17,27040,95.67499337379908,specialized
Solid Waste Management,17,49372.42,95.6794545783768,specialized
Space Allocation,17,42620.71428571428,95.68391578295453,specialized
Spot Welding,17,39456,95.68837698753225,specialized
Spring Boot,17,75500,95.69283819210996,specialized
Strategic Analysis,17,49816.25,95.69729939668768,specialized
Stress Management,17,59656.94,95.7017606012654,specialized
tcpdump,17,NaN,95.70622180584313,specialized
Technical Industry Knowledge,17,35000,95.71068301042085,specialized
Training Documentation,17,53611.42857142857,95.71514421499857,specialized
Underground storage tank (UST),17,31000,95.7196054195763,specialized
Wastewater Treatment Systems,17,30577.546666666665,95.724066624154,specialized
Annual Reports,16,47473.375,95.72826540493304,specialized
Audit Experience,16,58005.846153846156,95.73246418571208,specialized
Aviation Regulations,16,61300.444444444445,95.73666296649111,specialized
Brand Management,16,44333.333333333336,95.74086174727013,specialized
Business Intelligence Reporting,16,75536,95.74506052804917,specialized
Carpet Repairs,16,35425.666666666664,95.7492593088282,specialized
Cloud Foundry,16,71500,95.75345808960724,specialized
Consumer Electronics Industry Knowledge,16,57005.5,95.75765687038626,specialized
Corporate Accounting,16,64250,95.76185565116529,specialized
Corporate Social Responsibility,16,61784.5,95.76605443194433,specialized
Cyber Security Knowledge,16,53000,95.77025321272336,specialized
Data Mapping,16,86091.33333333333,95.77445199350238,specialized
Developmental Disabilities,16,39441.775,95.77865077428142,specialized
Dictation,16,35484,95.78284955506045,specialized
Digital Signal Processing (DSP),16,75250,95.78704833583949,specialized
Energy Systems,16,79495.86666666667,95.791247116618507,specialized
Equipment Effectiveness,16,41020,95.79544589739754,specialized
Facilities Maintenance Industry Knowledge,16,41840,95.79964467817658,specialized
Failure Mode and Effects Analysis (FMEA),16,28600,95.80384345895561,specialized
Farm Equipment,16,21339.733333333334,95.80804223973463,specialized
Final Cut Pro,16,29120,95.81224102051367,specialized
Flow Diagrams,16,47840,95.8164398012927,specialized
Food Packaging,16,43902.857142857145,95.82063858207174,specialized
Grease Fittings,16,39500,95.82483736285076,specialized
Heavy Machinery Industry Knowledge,16,18720,95.82903614362979,specialized
Hipaa Compliance,16,42000,95.83323492440883,specialized
Host Based Security Systems,16,45000,95.83743370518786,specialized
Interactive Voice Response (IVR),16,42000,95.84163248596688,specialized
Inventory Replenishment,16,31090,95.84583126674592,specialized
Item Location,16,44252.666666666664,95.85003004752495,specialized
Knowledge of Changes in Operating Procedures,16,42109,95.85422882830399,specialized
Lead Generation,16,46000,95.85842760908301,specialized
Mallets,16,35152,95.86262638986204,specialized
Manometers,16,50701.73333333334,95.86682517064108,specialized
Media Production,16,36952.1,95.87102395142011,specialized
Medical Records Filing,16,29120,95.87522273219913,specialized
Meditech,16,26500,95.87942151297817,specialized
Microsoft Exchange,16,68000,95.8836202937572,specialized
Netcool,16,36000,95.88781907453622,specialized
Piano,16,35888.88888888889,95.89201785531526,specialized
Piping Layout,16,80092.48,95.8962166360943,specialized
Pollution Control,16,54165.8,95.90041541687333,specialized
PowerMILL,16,NaN,95.90461419765235,specialized
Product Lifecycle Management (PLM),16,NaN,95.90881297843138,specialized
Regulatory Affairs,16,51872,95.91301175921042,specialized
Roofing Materials,16,34424,95.91721053998945,specialized
Salesforce Service Cloud,16,99000,95.92140932076848,specialized
Solution Architecture,16,91000,95.92560810154751,specialized
Strategic Marketing,16,81392,95.92980688232655,specialized
Succession Planning,16,53374.5,95.93400566310558,specialized
The USA Patriot Act,16,41000,95.9382044438846,specialized
Topographical Maps,16,53333.333333333336,95.94240322466364,specialized
Track Loaders,16,36727.11111111111,95.94660200544267,specialized
Ubuntu,16,NaN,95.9508007862217,specialized
Vertical Integration,16,63666.666666666664,95.95499956700073,specialized
Waste Removal,16,30356,95.95919834777976,specialized
Wind Turbines,16,34360,95.9633971285588,specialized
Wire Pulling,16,37010,95.96759590933783,specialized
Architectural Drafting,15,41550,95.97153226631816,specialized
Architectural Millwork,15,70000,95.97546862329851,specialized
Backup administration,15,68534.5,95.97940498027886,specialized
Clinical Experience,15,65246.03333333333,95.98334133725919,specialized
Compliance Auditing,15,53500,95.98727769423954,specialized
Comptroller,15,63526.218181818185,95.99121405121987,specialized
Corporate Communications,15,NaN,95.99515040820022,specialized
Counter-terrorism,15,85894.5,95.99908676518056,specialized
Crisis Intervention,15,54200.19090909091,96.0030231221609,specialized
Data Architecture,15,79000,96.00695947914124,specialized
Data Reports,15,44666.666666666664,96.01089583612159,specialized
Distribution Center Operations,15,41276.075,96.01483219310192,specialized
Electrical Conduit,15,44831.666666666664,96.01876855008227,specialized
Equipment Improvement,15,54080,96.02270490706262,specialized
Financial Controls,15,54000,96.02664126404295,specialized
Geographic Information System (GIS) Data,15,46870.65,96.0305776210233,specialized
Geotechnical Engineering,15,86000,96.03451397800363,specialized
Hypertext Preprocessor (PHP),15,46910.75555555556,96.03845033498398,specialized
Image Processing,15,64631.46666666667,96.04238669196432,specialized
Jigsaws,15,23666.666666666668,96.04632304894466,specialized
Job Control Language (JCL),15,118560,96.050259405925,specialized
Journalism,15,35500,96.05419576290535,specialized
Machine Vision,15,73333.33333333333,96.05813211988568,specialized
Market Data,15,77333.33333333333,96.06206847686603,specialized
Market Structures,15,54000,96.06600483384638,specialized
Materials Engineering,15,56671.333333333336,96.06994119082671,specialized
Medical Records Review,15,NaN,96.07387754780706,specialized
Metal Manufacturing,15,25875,96.07781390478739,specialized
Mortgage Lending,15,61133.25,96.08175026176774,specialized
Mortgage Underwriting,15,56426.5,96.08568661874808,specialized
Nailing,15,36358.08,96.08962297572842,specialized
Natural Resource Management,15,31250.666666666668,96.09355933270876,specialized
New Product Information,15,53364.8,96.09749568968911,specialized
Open Source Development,15,138000,96.10143204666944,specialized
Orthopedics,15,27700,96.10536840364979,specialized
Paint Sprayer,15,35340,96.10930476063014,specialized
Patient Privacy,15,29166.666666666668,96.11324111761047,specialized
Paving,15,42000,96.11717747459082,specialized
Piping Design,15,76455.6,96.12111383157115,specialized
Program Monitoring,15,61620,96.1250501885515,specialized
Quantitative Analysis,15,57093.28571428572,96.12898654553184,specialized
Schematic Design,15,60525,96.13292290251218,specialized
Staff Augmentation,15,35984,96.13685925949252,specialized
Stickler,15,23500,96.14079561647287,specialized
Supply Agreements,15,62230,96.1447319734532,specialized
Surface Vessels,15,51250,96.14866833043355,specialized
Surgical Instruments,15,44723.666666666664,96.1526046874139,specialized
Swift (Programming Language),15,62862.5,96.15654104439423,specialized
System Upgrades,15,37440,96.16047740137458,specialized
Test Development,15,NaN,96.16441375835491,specialized
Third-Party Logistics (3PL) Programs,15,62506.666666666664,96.16835011533526,specialized
Tool Operation,15,25000,96.1722864723156,specialized
Traffic Patterns,15,46509.825,96.17622282929594,specialized
Transcription,15,33000,96.18015918627628,specialized
Transportation Planning,15,63649.63636363636,96.18409554325663,specialized
Valve Installation,15,36548.2,96.18803190023696,specialized
Virtual Local Area Networks,15,73375,96.19196825721731,specialized
Washer Replacement,15,24500,96.19590461419766,specialized
400Hz Systems,14,50500,96.1995785473793,specialized
Account Consultations,14,NaN,96.20325248056096,specialized
Air Sampling,14,46952,96.20692641374261,specialized
Algorithm Development,14,NaN,96.21060034692427,specialized
Aviation security,14,72056.33333333333,96.21427428010591,specialized
Backflow Prevention,14,66909.96,96.21794821328757,specialized
Capacity Planning,14,37490,96.22162214646922,specialized
Checking Batteries,14,40945.4,96.22529607965087,specialized
Classification Algorithms,14,NaN,96.22897001283252,specialized
Consulting Industry Knowledge,14,81000,96.23264394601418,specialized
Data Manipulation,14,32000,96.23631787919582,specialized
DeviceNet,14,NaN,96.23999181237748,specialized
Digital Design,14,NaN,96.24366574555913,specialized
Dimensional and Relational Modeling,14,76000,96.24733967874079,specialized
Distributed Control Systems (DCS),14,53962.4,96.25101361192243,specialized
Document Delivery,14,86500,96.25468754510409,specialized
Drawing Files,14,68808.5,96.25836147828575,specialized
Ebusiness,14,93219.4,96.2620354114674,specialized
ElasticSearch,14,118451,96.26570934464905,specialized
Electric Vehicle,14,24960,96.2693832778307,specialized
Ember.js,14,137676.5,96.27305721101236,specialized
Engineering Supervision,14,77954,96.276731144194,specialized
Environmental Consulting,14,106704.71428571429,96.28040507737566,specialized
Ericsson,14,70080,96.2840790105573,specialized
Facility Design,14,46000,96.28775294373897,specialized
Faucet Repair,14,28764,96.29142687692061,specialized
Fermentation,14,NaN,96.29510081010227,specialized
